Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20082010,2008-2010,g/cap/d,66.3,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20092011,2009-2011,g/cap/d,67.6,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20102012,2010-2012,g/cap/d,70.4,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20112013,2011-2013,g/cap/d,68.9,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20122014,2012-2014,g/cap/d,69.1,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20132015,2013-2015,g/cap/d,69,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20142016,2014-2016,g/cap/d,69.2,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20152017,2015-2017,g/cap/d,69,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20162018,2016-2018,g/cap/d,69.3,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20172019,2017-2019,g/cap/d,69.9,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20182020,2018-2020,g/cap/d,71.7,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20192021,2019-2021,g/cap/d,73.4,E,
5103,'015,Northern Africa,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,74,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20002002,2000-2002,%,109,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20012003,2001-2003,%,109,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20022004,2002-2004,%,109,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20032005,2003-2005,%,109,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20042006,2004-2006,%,109,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20052007,2005-2007,%,110,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20062008,2006-2008,%,111,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20072009,2007-2009,%,113,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20082010,2008-2010,%,113,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20092011,2009-2011,%,114,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20102012,2010-2012,%,115,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20112013,2011-2013,%,116,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20122014,2012-2014,%,117,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20132015,2013-2015,%,117,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20142016,2014-2016,%,119,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20152017,2015-2017,%,119,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20162018,2016-2018,%,120,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20172019,2017-2019,%,121,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20182020,2018-2020,%,121,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20192021,2019-2021,%,122,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20202022,2020-2022,%,122,E,
5300,'142,Asia,21010,Average dietary energy supply adequacy (percent) (3-year average),6121,Value,20212023,2021-2023,%,122,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,2563,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,2548,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,2539,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,2544,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,2553,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,2566,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,2589,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,2632,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,2658,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,2667,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,2692,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,2721,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,2734,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,2746,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,2797,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,2801,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,2818,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,2851,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,2862,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,2873,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,2887,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,2914,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,2917,E,
5300,'142,Asia,220001,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2931,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20002002,2000-2002,kcal/cap/d,2550,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20012003,2001-2003,kcal/cap/d,2544,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20022004,2002-2004,kcal/cap/d,2545,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20032005,2003-2005,kcal/cap/d,2554,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20042006,2004-2006,kcal/cap/d,2569,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20052007,2005-2007,kcal/cap/d,2596,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20062008,2006-2008,kcal/cap/d,2626,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20072009,2007-2009,kcal/cap/d,2652,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20082010,2008-2010,kcal/cap/d,2672,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20092011,2009-2011,kcal/cap/d,2693,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20102012,2010-2012,kcal/cap/d,2715,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20112013,2011-2013,kcal/cap/d,2733,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20122014,2012-2014,kcal/cap/d,2758,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20132015,2013-2015,kcal/cap/d,2781,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20142016,2014-2016,kcal/cap/d,2804,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20152017,2015-2017,kcal/cap/d,2823,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20162018,2016-2018,kcal/cap/d,2843,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20172019,2017-2019,kcal/cap/d,2861,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20182020,2018-2020,kcal/cap/d,2873,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20192021,2019-2021,kcal/cap/d,2891,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20202022,2020-2022,kcal/cap/d,2906,E,
5300,'142,Asia,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20212023,2021-2023,kcal/cap/d,2920,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20002002,2000-2002,%,61,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20012003,2001-2003,%,61,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20022004,2002-2004,%,60,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20032005,2003-2005,%,60,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20042006,2004-2006,%,59,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20052007,2005-2007,%,58,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20062008,2006-2008,%,58,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20072009,2007-2009,%,57,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20082010,2008-2010,%,57,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20092011,2009-2011,%,57,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20102012,2010-2012,%,57,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20112013,2011-2013,%,57,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20122014,2012-2014,%,56,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20132015,2013-2015,%,55,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20142016,2014-2016,%,55,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20152017,2015-2017,%,54,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20162018,2016-2018,%,54,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20172019,2017-2019,%,54,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20182020,2018-2020,%,53,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20192021,2019-2021,%,53,E,
5300,'142,Asia,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20202022,2020-2022,%,53,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20002002,2000-2002,g/cap/d,69.3,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20012003,2001-2003,g/cap/d,69.2,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20022004,2002-2004,g/cap/d,69.3,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20032005,2003-2005,g/cap/d,69.7,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20042006,2004-2006,g/cap/d,70.2,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20052007,2005-2007,g/cap/d,71.1,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20062008,2006-2008,g/cap/d,72.3,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20072009,2007-2009,g/cap/d,73.3,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20082010,2008-2010,g/cap/d,76.4,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20092011,2009-2011,g/cap/d,79.3,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20102012,2010-2012,g/cap/d,82.2,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20112013,2011-2013,g/cap/d,82.8,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20122014,2012-2014,g/cap/d,83.7,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20132015,2013-2015,g/cap/d,84.6,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20142016,2014-2016,g/cap/d,85.8,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20152017,2015-2017,g/cap/d,86.9,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20162018,2016-2018,g/cap/d,87.9,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20172019,2017-2019,g/cap/d,88.7,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20182020,2018-2020,g/cap/d,89.6,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20192021,2019-2021,g/cap/d,90.9,E,
5300,'142,Asia,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,92.2,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20002002,2000-2002,g/cap/d,20.6,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20012003,2001-2003,g/cap/d,20.9,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20022004,2002-2004,g/cap/d,21.3,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20032005,2003-2005,g/cap/d,21.8,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20042006,2004-2006,g/cap/d,22.3,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20052007,2005-2007,g/cap/d,22.9,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20062008,2006-2008,g/cap/d,23.6,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20072009,2007-2009,g/cap/d,24.3,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20082010,2008-2010,g/cap/d,25.7,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20092011,2009-2011,g/cap/d,26.9,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20102012,2010-2012,g/cap/d,28,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20112013,2011-2013,g/cap/d,28.3,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20122014,2012-2014,g/cap/d,28.9,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20132015,2013-2015,g/cap/d,29.4,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20142016,2014-2016,g/cap/d,30.1,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20152017,2015-2017,g/cap/d,30.6,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20162018,2016-2018,g/cap/d,31.1,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20172019,2017-2019,g/cap/d,31.7,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20182020,2018-2020,g/cap/d,32.2,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20192021,2019-2021,g/cap/d,33,E,
5300,'142,Asia,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20202022,2020-2022,g/cap/d,33.6,E,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2000,2000,km,0.7,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2001,2001,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2002,2002,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2003,2003,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2004,2004,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2005,2005,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2006,2006,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2007,2007,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2008,2008,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2009,2009,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2010,2010,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2011,2011,km,0.8,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2012,2012,km,0.9,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2013,2013,km,0.9,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2014,2014,km,0.9,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2015,2015,km,0.9,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2016,2016,km,0.9,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2017,2017,km,0.9,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2018,2018,km,1,X,
5300,'142,Asia,21016,Rail lines density (total route in km per 100 square km of land area),6124,Value,2019,2019,km,1,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2000,2000,Int$/cap,6521.5,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2001,2001,Int$/cap,6656.2,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2002,2002,Int$/cap,6833.6,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2003,2003,Int$/cap,7149.7,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2004,2004,Int$/cap,7577.4,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2005,2005,Int$/cap,8001.5,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2006,2006,Int$/cap,8491.3,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2007,2007,Int$/cap,9051.3,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2008,2008,Int$/cap,9366.8,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2009,2009,Int$/cap,9596.1,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2010,2010,Int$/cap,10230.7,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2011,2011,Int$/cap,10751.3,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2012,2012,Int$/cap,11202.6,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2013,2013,Int$/cap,11706.3,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2014,2014,Int$/cap,12210.8,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2015,2015,Int$/cap,12748.9,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2016,2016,Int$/cap,13331.2,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2017,2017,Int$/cap,13907.8,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2018,2018,Int$/cap,14474.7,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2019,2019,Int$/cap,14908.4,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2020,2020,Int$/cap,14589.1,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2021,2021,Int$/cap,15479.2,X,
5300,'142,Asia,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2022,2022,Int$/cap,16227,X,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20002002,2000-2002,%,14.5,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20012003,2001-2003,%,14.7,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20022004,2002-2004,%,14.7,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20032005,2003-2005,%,14.3,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20042006,2004-2006,%,13.6,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20052007,2005-2007,%,12.5,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20062008,2006-2008,%,11.2,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20072009,2007-2009,%,10.3,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20082010,2008-2010,%,9.7,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20092011,2009-2011,%,9.2,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20102012,2010-2012,%,8.7,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20112013,2011-2013,%,8.2,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20122014,2012-2014,%,7.8,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20132015,2013-2015,%,7.5,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20142016,2014-2016,%,7.2,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20152017,2015-2017,%,6.9,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20162018,2016-2018,%,6.5,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20172019,2017-2019,%,6.4,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20182020,2018-2020,%,6.9,E,
5300,'142,Asia,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20192021,2019-2021,%,7.5,E,
